8	55	10.6
8	56	7.25
8	57	8.15
8	58	8.5
8	60	5.45
8	61	5.5
8	62	6.3
8	63	7.05
8	64	7.5
8	65	8.45
8	66	9.65
8	67	10.2
8	68	11.05
8	69	11.6
8	77	3.55
8	86	6
8	87	7.05
8	88	6.45
8	89	5.55
8	90	5.5
8	91	3.75
8	92	4.35
8	93	5.05
8	94	5.75
8	95	6.25
8	96	6.75
8	97	7.5
9	9	3.55
9	11	7.15
9	12	7.9
9	13	8.65
9	14	9.4
9	15	10.05
9	16	10.2
9	17	10.95
9	18	11.65
9	19	4.45
9	20	7.15
9	21	8.15
9	22	8.2
9	24	9.35
9	31	6.7
9	32	7.55
9	33	8.1
9	34	8.9
9	35	9.75
9	36	10.55
9	37	11.2
9	38	12.2
9	39	12.9
9	41	9.15
9	42	10.35
9	43	10.85
9	44	7.8
9	45	8.5
9	46	9.7
9	47	10.25
9	48	11.4
9	49	12.45
9	51	5.95
9	52	6.9
9	53	8.25
9	54	9.4
9	55	10.55
9	56	7.95
9	57	8.9
9	58	9.25
9	60	5.5
9	61	5.55
9	62	6.35
9	63	7.1
9	64	7.55
9	65	8.5
9	66	9.7
9	67	10.25
9	68	11.4
9	69	11.65
9	77	3.75
9	86	6.35
9	87	7.4
9	88	6.4
9	89	5.5
9	90	5.45
9	91	3.75
9	92	4.35
9	93	5.05
9	94	5.7
9	95	6.25
9	96	6.75
9	97	7.45
11	11	3.55
11	12	3.55
11	13	4.25
11	14	5
11	15	5.85
11	16	6.05
11	17	6.8
11	18	7.2
11	19	5.05
11	20	3.55
11	21	3.65
11	22	4.5
11	24	5.95
11	77	6.05
11	86	10.5
11	87	8.9
11	88	10.3
11	89	7.5
11	90	7.6
12	12	3.55
12	13	3.55
12	14	4.2
12	15	5.1
12	16	5.25
12	17	6
12	18	6.4
12	19	5.95
12	20	3.55
12	21	3.6
12	22	3.8
12	24	5.2
12	77	6.8
12	86	11.2
12	87	9.85
12	88	11.2
12	89	8.45
12	90	8.5
13	13	3.55
13	14	3.55
13	15	4.4
13	16	4.45
13	17	5.25
13	18	5.7
13	19	6.55
13	20	4.25
13	21	3.65
13	32	5.7
13	77	7.55
13	86	9.8
13	87	10.45
13	88	11.8
13	89	9.05
13	90	9.1
14	14	3.55
14	15	3.7
14	16	3.7
14	17	4.55
14	18	4.95
14	19	7.45
14	20	5
14	21	4.3
14	77	8.3
14	86	10.7
14	87	11.35
14	88	12.8
14	89	9.95
14	90	10
15	15	3.55
15	16	3.55
15	17	3.6
15	18	4.2
15	20	5.85
15	21	5.2
15	77	9.1
15	86	12.15
15	87	12.75
15	88	14.15
15	89	11.4
15	90	11.4
16	16	3.55
16	17	3.55
16	18	4.15
16	20	6.05
16	77	9.35
16	86	12.4
16	87	13
16	88	14.4
16	89	11.6
16	90	11.65
17	17	3.55
17	18	3.55
17	20	6.8
17	77	10.1
17	86	13.1
17	87	13.75
17	88	15.1
17	89	12.35
17	90	12.4
18	18	3.55
18	20	7.2
18	77	10.55
18	86	13.55
18	87	14.2
18	88	15.6
18	89	12.8
18	90	12.85
19	19	3.55
19	20	5.05
19	21	5.2
19	22	5.25
19	24	7.4
19	31	4.05
19	32	5.05
19	33	6.05
19	34	6.95
19	35	7.8
19	36	8.65
19	37	9.25
19	38	10.3
19	39	10.95
19	41	7.2
19	42	8.45
19	43	8.95
19	44	5.8
19	45	6.55
19	46	7.75
19	47	8.35
19	48	9.2
19	49	10.25
19	51	6.5
19	52	8.4
19	53	9.75
19	54	10.9
19	55	12
19	56	4.7
19	57	5.65
19	58	6
19	60	3.65
19	61	3.65
19	62	4.45
19	63	5.05
19	64	5.55
19	65	6.55
19	66	7.75
19	67	8.35
19	68	9.2
19	69	9.7
19	71	4.15
19	72	4.5
19	73	5
19	74	5.85
19	75	6.75
19	76	7.35
19	77	4.45
19	86	5.2
19	87	5.8
19	88	7.2
19	89	4.4
19	90	4.45
19	91	5.2
19	92	5.8
19	93	6.5
19	94	7.2
19	95	7.7
19	96	8.2
19	97	8.95
20	20	3.55
20	21	3.65
20	22	4.5
20	24	5.95
20	32	3.6
20	77	6.05
20	86	8.3
20	87	8.9
20	88	10.3
20	89	7.05
20	90	7.15
21	21	3.55
21	22	3.55
21	24	4.1
21	77	6.8
21	86	8.45
21	87	9.1
21	88	10.45
21	89	7.7
21	90	7.75
22	22	3.55
22	24	4
22	32	3.6
22	77	7.05
22	86	8.5
22	87	9.15
22	88	10.5
22	89	7.75
22	90	7.8
24	24	3.55
24	32	5.6
24	77	8.25
24	86	10.65
24	87	11.3
24	88	12.65
24	89	9.9
24	90	9.95
31	31	3.55
31	32	3.55
31	33	4.05
31	34	4.8
31	35	5.6
31	36	6.4
31	37	7.05
31	38	8.05
31	39	8.75
31	41	5
31	42	6.25
31	43	6.7
31	77	5.6
31	86	8.05
31	87	8.65
31	88	10.05
31	89	6.65
31	90	6.7
32	32	3.55
32	33	3.55
32	34	4.15
32	35	4.95
32	36	5.8
32	37	6.4
32	38	7.45
32	39	8.1
32	41	4.35
32	42	5.6
32	43	6.1
32	60	4.7
32	77	6.45
32	86	8.9
32	87	9.5
32	88	10.9
32	89	8.15
32	90	8.3
33	33	3.55
33	34	3.55
33	35	4.15
33	36	4.95
33	37	5.55
33	38	6.6
33	39	7.25
33	41	3.55
33	42	4.75
33	43	5.2
33	60	6.05
33	77	7
33	86	9.4
33	87	10.05
33	88	11.45
33	89	8.65
33	90	8.7
34	34	3.55
34	35	3.65
34	36	4.4
34	37	5
34	38	6.05
34	39	6.7
34	41	4.3
34	42	5.55
34	43	6
34	77	7.8
34	86	10.2
34	87	10.85
34	88	12.2
34	89	9.45
34	90	9.5
35	35	3.55
35	36	3.7
35	37	4.3
35	38	5.25
35	39	5.95
35	41	5.15
35	42	6.35
35	43	6.85
35	77	8.6
35	86	11.05
35	87	11.7
35	88	13.05
35	89	10.3
35	90	10.35
36	36	3.55
36	37	3.55
36	38	4.45
36	39	5.1
36	41	5.95
36	42	7.2
36	43	7.7
36	77	9.45
36	86	11.9
36	87	12.5
36	88	13.9
36	89	11.1
36	90	11.2
37	37	3.55
37	38	3.65
37	39	4.3
37	41	6.6
37	42	7.85
37	43	8.3
37	77	10.1
37	86	12.5
37	87	13.15
37	88	14.5
37	89	11.75
37	90	11.8
38	38	3.55
38	39	3.7
38	41	7.65
38	42	8.85
38	43	9.35
38	77	11.1
38	86	13.55
38	87	14.15
38	88	15.55
38	89	12.8
38	90	12.8
39	39	3.55
39	41	8.3
39	42	9.55
39	43	10
39	77	11.8
39	86	14.2
39	87	14.85
39	88	16.2
39	89	13.45
39	90	13.5
41	41	3.55
41	42	4.2
41	43	4.7
41	77	8.05
41	86	10.5
41	87	11.1
41	88	12.5
41	89	9.7
41	90	9.75
42	42	3.55
42	43	3.65
42	77	9.3
42	86	11.7
42	87	12.35
42	88	13.7
42	89	10.95
42	90	11
43	43	3.55
43	77	9.75
43	86	12.2
43	87	12.8
43	88	14.2
43	89	11.4
43	90	11.45
44	44	3.55
44	45	3.55
44	46	4.5
44	47	5
44	48	5.85
44	49	6.9
44	55	7.95
44	60	5.25
44	61	5.15
44	62	4.2
44	63	3.8
44	64	3.55
44	65	3.55
44	66	4.5
44	67	5
44	68	5.85
44	69	6.4
44	77	6.6
44	86	8.55
44	87	9.15
44	88	10.55
44	89	7.75
44	90	7.8
45	45	3.55
45	46	4.25
45	47	4.75
45	48	5.6
45	49	6.65
45	55	7.65
45	60	6.05
45	61	5.85
45	62	4.9
45	63	4.15
45	64	3.55
45	65	4.9
45	66	6.15
45	67	6.7
45	68	7.55
45	69	8.05
45	77	7.4
45	86	9.35
45	87	10
45	88	11.35
45	89	8.45
45	90	8.5
46	46	3.55
46	47	3.75
46	48	4.45
46	49	5.6
46	55	6.65
46	60	7.3
46	61	7
46	62	6.15
46	63	5.3
46	64	4.7
46	65	6.15
46	66	7.35
46	67	7.9
46	68	8.75
46	69	9.3
46	77	8.6
46	86	10.6
46	87	11.25
46	88	12.6
46	89	9.65
46	90	9.7
47	47	3.55
47	48	3.55
47	49	4.4
47	55	5.45
47	60	7.95
47	61	7.55
47	62	6.7
47	63	5.85
47	64	5.2
47	65	6.7
47	66	7.9
47	67	8.45
47	68	9.35
47	69	9.85
47	77	9.15
47	86	11.25
47	87	11.9
47	88	12.6
47	89	10.2
47	90	10.25
48	48	3.55
48	49	3.85
48	55	4.9
48	60	8.8
48	61	8.35
48	62	7.55
48	63	6.7
48	64	6.05
48	65	7.55
48	66	8.75
48	67	9.35
48	68	10.2
48	69	10.7
48	77	10
48	86	12.1
48	87	12.7
48	88	14.1
48	89	11.05
48	90	11.4
49	49	3.55
49	55	4.05
49	60	9.9
49	61	9.85
49	62	8.6
49	63	7.75
49	64	7.1
49	65	8.6
49	66	9.8
49	67	10.35
49	68	11.25
49	69	11.75
49	77	11.05
49	86	13.15
49	87	13.8
49	88	14.45
49	89	12.1
49	90	12.45
51	51	3.55
51	52	3.85
51	53	5.15
51	54	6.3
51	55	7.45
51	60	6.5
51	71	5.65
51	77	6.85
51	86	4
51	87	3.55
51	88	3.55
51	89	6
51	90	5.95
51	91	4.95
51	92	4.2
51	93	3.6
51	94	4.25
51	95	4.85
51	96	5.35
51	97	6.1
52	52	3.55
52	53	4.2
52	54	5.35
52	55	6.5
52	77	7.8
52	86	5.9
52	87	4.7
52	88	4.55
52	89	6.95
52	90	6.9
52	91	5.9
52	92	5.15
52	93	4.55
52	94	5.2
52	95	5.8
52	96	6.3
52	97	7.05
53	53	3.55
53	54	4.4
53	55	5.55
53	77	9.15
53	86	7.2
53	87	6
53	88	5.9
53	89	8.3
53	90	8.25
53	91	7.2
53	92	6.5
53	93	5.85
53	94	6.55
53	95	7.1
53	96	7.6
53	97	8.35
54	54	3.55
54	55	4.2
54	77	10.25
54	86	8.35
54	87	7.15
54	88	7
54	89	9.45
54	90	9.4
54	91	8.35
54	92	7.65
54	93	7
54	94	7.7
54	95	8.25
54	96	8.75
54	97	9.5
55	55	3.55
55	60	10.95
55	61	10.9
55	62	9.65
55	63	8.8
55	64	8.15
55	65	9.65
55	66	10.85
55	67	11.4
55	68	12.25
55	69	12.8
55	77	11.4
55	86	9.5
55	87	8.3
55	88	8.15
55	89	10.6
55	90	10.55
55	91	9.5
55	92	8.8
55	93	8.15
55	94	8.8
55	95	9.4
55	96	9.9
55	97	10.65
56	56	3.55
56	57	3.95
56	58	4.25
56	77	5.55
56	86	9.6
56	87	10.25
56	88	9.95
56	89	7.25
56	90	7.95
57	57	3.55
57	58	3.55
57	77	6.45
57	86	10.55
57	87	11.2
57	88	10.9
57	89	8.15
57	90	8.9
58	58	3.55
58	77	6.8
58	86	10.9
58	87	11.5
58	88	11.25
58	89	8.5
58	90	9.25
60	60	3.55
60	61	3.55
60	62	3.7
60	63	4.45
60	64	5
60	65	6.05
60	66	7.3
60	67	7.95
60	68	8.8
60	69	9.35
60	71	3.55
60	77	4.05
60	86	5.2
60	87	5.8
60	88	7.2
60	89	4.4
60	90	4.45
60	91	5.2
60	92	5.8
60	93	6.5
60	94	7.2
60	95	7.7
60	96	8.2
60	97	8.95
61	61	3.55
61	62	3.7
61	63	4.4
61	64	4.9
61	65	5.85
61	66	7
61	67	7.55
61	68	8.35
61	69	8.85
61	77	4.5
61	86	6.3
61	87	6.9
61	88	8.3
61	89	5.5
61	90	5.55
62	62	3.55
62	63	3.55
62	64	3.95
62	65	4.9
62	66	6.15
62	67	6.7
62	68	7.55
62	69	8.1
62	77	5.25
62	86	7
62	87	7.65
62	88	9
62	89	6.3
62	90	6.35
63	63	3.55
63	64	3.55
63	65	4.15
63	66	5.3
63	67	5.85
63	68	6.7
63	69	7.25
63	77	5.9
63	86	7.75
63	87	8.4
63	88	9.75
63	89	7.05
63	90	7.1
64	64	3.55
64	65	3.55
64	66	4.7
64	67	5.2
64	68	6.05
64	69	6.6
64	77	6.35
64	86	8.3
64	87	8.9
64	88	10.3
64	89	7.5
64	90	7.55
65	65	3.55
65	66	4.25
65	67	4.75
65	68	5.6
65	69	6.1
65	77	7.4
65	86	9.35
65	87	10
65	88	11.35
65	89	8.45
65	90	8.5
66	66	3.55
66	67	3.75
66	68	4.45
66	69	5.1
66	77	8.6
66	86	10.6
66	87	11.25
66	88	12.6
66	89	9.65
66	90	9.7
67	67	3.55
67	68	3.55
67	69	3.95
67	77	9.15
67	86	11.25
67	87	11.9
67	88	13.25
67	89	10.2
67	90	10.25
68	68	3.55
68	69	3.55
68	77	10
68	86	12.1
68	87	12.7
68	88	14.1
68	89	11.05
68	90	11.4
69	69	3.55
69	77	10.55
69	86	12.65
69	87	13.3
69	88	14.65
69	89	11.6
69	90	11.65
70	70	3.55
70	71	3.55
70	72	3.55
70	73	3.55
70	74	4.25
70	75	4.8
70	76	5.45
70	77	3.65
70	86	5.1
70	87	5.9
70	88	6.85
70	89	4.35
70	90	4.55
71	71	3.55
71	72	3.55
71	73	3.55
71	74	4.1
71	75	4.55
71	76	5.15
71	77	3.75
71	86	4.6
71	87	5.4
71	88	6.35
71	89	3.85
71	90	4.05
71	91	4.8
71	92	5.5
71	93	6.15
71	94	6.35
71	95	6.9
71	96	7.4
71	97	8.45
72	72	3.55
72	73	3.55
72	74	4.05
72	75	4.3
72	76	4.95
72	77	3.9
72	86	4.9
72	87	6.05
72	88	6.7
72	89	4.2
72	90	4.4
73	73	3.55
73	74	3.55
73	75	4.2
73	76	4.8
73	77	4.4
73	86	5.45
73	87	6.55
73	88	7.2
73	89	4.7
73	90	4.9
74	74	3.55
74	75	3.65
74	76	4.3
74	77	5.25
74	86	6.3
74	87	7.4
74	88	8.05
74	89	5.6
74	90	5.75
75	75	3.55
75	76	3.55
75	77	6.1
75	86	7.15
75	87	8.3
75	88	8.95
75	89	6.45
75	90	6.65
76	76	3.55
76	77	6.7
76	86	7.8
76	87	8.9
76	88	9.55
76	89	7.1
76	90	7.25
77	77	3.55
77	86	6.35
77	87	7.4
77	88	7.45
77	89	4.05
77	90	4.2
77	91	4.55
77	92	5.2
77	93	5.9
77	94	6.55
77	95	7.1
77	96	7.6
77	97	8.35
86	86	3.55
86	87	3.55
86	88	4.1
86	89	6.5
86	90	6.65
86	91	7.4
86	92	6.25
86	93	5.65
86	94	5
86	95	6.3
86	96	6.75
86	97	7.5
87	87	3.55
87	88	3.55
87	89	7.5
87	90	7.7
87	91	5.8
87	92	5.05
87	93	4.45
87	94	5.1
87	95	5.7
87	96	6.2
87	97	6.9
88	88	3.55
88	89	6.45
88	90	6.4
88	91	5.35
88	92	4.65
88	93	4
88	94	3.55
88	95	3.9
88	96	4.4
88	97	5.15
89	89	3.55
89	90	3.55
89	91	3.75
89	92	4.35
89	93	5.05
89	94	5.75
89	95	6.25
89	96	6.75
89	97	7.5
90	90	3.55
90	91	3.75
90	92	4.35
90	93	5.05
90	94	5.7
90	95	6.25
90	96	6.75
90	97	7.45
91	91	3.55
91	92	3.55
91	93	4.05
91	94	4.7
91	95	5.25
91	96	5.7
91	97	6.45
92	92	3.55
92	93	3.55
92	94	3.7
92	95	4.55
92	96	5
92	97	5.75
93	93	3.55
93	94	3.55
93	95	3.95
93	96	4.45
93	97	5.15
94	94	3.55
94	95	3.55
94	96	3.75
94	97	4.4
95	95	3.55
95	96	3.55
95	97	3.75
96	96	3.55
96	97	3.55
97	97	3.55
